Inventario por desempeño
Fecha Generación:;22/04/2024 13:08

Filtros Aplicados
Rubro;rubro,rubro,rubro
Familia;familia,familia,familia,familia

Partida Parcial;Producto;Nro. Inventario;Rótulo;Evaluación;Nro. Serie;Dirección;Desempeño
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084960;PGN084960;No Encontrado;USE346LDK7;AVENIDA DE MAYO 760 - CABA - CABA;256 - SGA - Dirección de Gestión y Administración Financiera - Patrimonio
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084961;PGN084961;;USE346LDKH;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084962;PGN084962;;USE346LDJD;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084963;PGN084963;;USE346LDJR;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084964;PGN084964;;USE346LDJM;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084965;PGN084965;;USE346LDJ0;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084966;PGN084966;;USE346LDJL;MARCELO T DE ALVEAR 1840 - CABA - CABA;F201 - Fiscalía Federal de la Seguridad Social Nº 1
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084967;PGN084967;;USE346LDK0;BELGRANO 3910 - San Martín - Buenos Aires;AN23 - Fiscalía Federal Nº 1 en lo Civil y Comercial y en lo Contencioso Administrativo de San Martín
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084968;PGN084968;;USE346LDJC;BOULEVARD HIPOLITO YRIGOYEN 316 - Rafaela - Santa Fe;AL27 - Fiscalía Federal de Rafaela
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084969;PGN084969;;USE346LDJ8;GENERAL JOSE DE SAN MARTIN 131 - Moron - Buenos Aires;AN28 - Fiscalía Federal Nº 2 de Morón
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084970;PGN084970;;USE346LDJW;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084971;PGN084971;;USE346LDJK;CHACABUCO 2146 - Olivos - Buenos Aires;AN11 - Fiscalía Nº 1 ante los Tribunales Orales en lo Criminal Federal de San Martín
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084972;PGN084972;;USE346LDK2;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084973;PGN084973;;USE346LDJ4;AVENIDA 9 DE JULIO 89 - Rawson - Chubut;AB25 - Fiscalía Federal de Rawson
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084974;PGN084974;;USE346LDJ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084975;PGN084975;;USE346LDJN;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084976;PGN084976;;USE346LDK4;BELGRANO 280 - Bahía Blanca - Buenos Aires;AA23 - Fiscalía Federal Nº 2 de Bahía Blanca
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084977;PGN084977;;USE346LDKA;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084978;PGN084978;;USE346LDJJ;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084979;PGN084979;;USE346LDJH;CALLE 26 473 - Mercedes - Buenos Aires;AN30 - Fiscalía Federal de Mercedes
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084980;PGN084980;;USE346LDJV;MITRE 1020 - Formosa - Formosa;AK13 - Fiscalía ante el Tribunal Oral en lo Criminal Federal de Formosa
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084981;PGN084981;;USE346LDK3;MANUEL ESTRADA 1592 - 3 de Febrero - Buenos Aires;AN31 - Fiscalía Federal de Tres de Febrero
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084982;PGN084982;;USE346LDK8;AVENIDA SAN MARTIN OESTE 369 - Santa Rosa - La Pampa;AA24 - Fiscalía Federal de Santa Rosa
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084983;PGN084983;;USE346LDJT;SAN MARTIN 425 - San Carlos de Bariloche - Río Negro;AE23 - Fiscalía Federal de Bariloche
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084985;PGN084985;;USE346LDJY;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084986;PGN084986;;USE346LDKE;DOMINGO FAUSTINO SARMIENTO 584 - Dolores - Buenos Aires;AG23 - Fiscalía Federal de Dolores
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084987;PGN084987;;USE346LDJ3;AVENIDA PERON 258 - La Rioja - La Rioja;AC21 - Fiscalía ante el Tribunal Oral en lo Criminal Federal de La Rioja
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084988;PGN084988;;USE346LDKM;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084989;PGN084989;;USE346LDJS;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084990;PGN084990;;USE346LDJP;CORONEL LORENZO BARCALA 137 - San Rafael - Mendoza;AH24 - Fiscalía Federal de San Rafael
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084991;PGN084991;;USE346LDKL;AVENIDA PRESIDENTE ILLIA 413 - San Luis - San Luis;AH21 - Fiscalía ante el Tribunal Oral en lo Criminal Federal de San Luis
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084992;PGN084992;;USE346LDK1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084993;PGN084993;;USE346LDJF;SAN MARTIN 478 - San Fernando del Valle de Catamarca - Catamarca;AO12 - Fiscalía ante el Tribunal Oral en lo Criminal Federal de Catamarca
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084984;PGN084984;;USE346LDJX;BELGRANO 444 - Zapala - Neuquen;AE25 - Fiscalía Federal de Zapala
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE  PARA FILE SERVERS;PGN084959;PGN084959;Rezago;USE346LDJ5;;
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071006;A10-0010176;;D4ZDXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071007;A10-0010177;;D4ZKXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071008;A10-0010178;;D50MXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071009;A10-0010179;;D50YWQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071010;A10-0010180;;D4ZXWQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071011;A10-0010181;;D50HXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071012;A10-0010182;;D4ZMXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071013;A10-0010183;;D50RXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071016;A10-0010186;;D47PXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071017;A10-0010187;;D47LXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071018;A10-0010188;;D47MXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071019;A10-0010189;;D47KXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071020;A10-0010200;;D475YQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071021;A10-0010201;;D47GXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071022;A10-0010202;;D47FXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071023;A10-0010203;;D474YQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071025;A10-0010205;;D47CXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071026;A10-0010206;;D50NXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071027;A10-0010207;;D50CXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071029;A10-0010209;;D504YQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071030;A10-0010210;;D50FXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071031;A10-0010211;;D50PXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071032;A10-0010212;;D501YQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071033;A10-0010213;;D4ZYWQ1;LAVALLE 662 - CABA - CABA;7251 - UFIDISN (Unidad Fiscal para la Investigación de Delitos contra la Integridad Sexual de Niñas y Niños)
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071034;A10-0010214;;D4ZHXQ1;AVENIDA ESPAÑA 483 - Mendoza - Mendoza;AH01 - Fiscalía General ante la Cámara Federal de Apelaciones de Mendoza
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071036;A10-0010216;;D46LXQ1;9 DE JULIO 516 - Villa María - Córdoba;AC28 - Fiscalía Federal de Villa María
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071037;A10-0010217;;D472YQ1;SAN MARTIN 78 - San Nicolás - Buenos Aires;AL26 - Fiscalía Federal de San Nicolás
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071038;A10-0010218;;D46ZWQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071039;A10-0010219;;D473YQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071040;A10-0010220;;D470YQ1;CASEROS 455 - Salta - Salta;AM51 - Unidad Fiscal Salta
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071041;A10-0010221;;D46YWQ1;GÜEMES 67 - Mendoza - Mendoza;9140 - Oficina de Derechos Humanos de Mendoza
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071043;A10-0010223;;D46RXQ1;PERU 543 - CABA - CABA;188 - SGA - Dirección de Logística y Gestión Edilicia - Intendencia Perú 543
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071044;A10-0010224;;D46KXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071045;A10-0010225;;D46PXQ1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071024;A10-0010204;;D502XQ1;MIGUEL CALIXTO CORRO 317 - Córdoba - Córdoba;AC12 - Fiscalía Nº 2 ante los Tribunales Orales en lo Criminal Federal de Córdoba
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071028;A10-0010208;;D4ZJXQ1;MIGUEL CALIXTO CORRO 317 - Córdoba - Córdoba;AC12 - Fiscalía Nº 2 ante los Tribunales Orales en lo Criminal Federal de Córdoba
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071042;A10-0010222;Rezago;D46MXQ1;;
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071015;A10-0010185;Rezago;D47JXQ1;;
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071014;A10-0010184;Rezago;D50JXQ1;;
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q46002743;PGN071035;A10-0010215;;D4ZBXQ1;GENERAL LAS HERAS 428 - Campana - Buenos Aires;AN29 - Fiscalía Federal de Campana
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE PARA FILE SERVERS - POWER EDGE R710 - Q 46002743;PGN071679;PGN071679;;7139HS1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO;PGN084994;PGN084994;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO;PGN084995;PGN084995;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO;PGN084996;PGN084996;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO;PGN084997;PGN084997;;;PERU 543 - CABA - CABA;188 - SGA - Dirección de Logística y Gestión Edilicia - Intendencia Perú 543
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO;PGN084998;PGN084998;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO;PGN084999;PGN084999;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO PARA BASE DE DATOS;PGN085000;PGN085000;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO PARA BASE DE DATOS;PGN085001;PGN085001;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO POWER EDGE R710;PGN051612;A10-0007107;;BLNSPN1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO POWER EDGE R710;PGN053866;A10-0007106;;BLQRPN1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO POWER EDGE R710;PGN053867;PGN053867;;BLTRPN1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO POWER EDGE R710;PGN053868;PGN053868;;BLLQPN1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR RACKEABLE POTENCIADO POWER EDGE R710;PGN053870;PGN053870;;BLMQPN1;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR + SOFTWARE  (SOLUCION DE SEGURIDAD);PGN140449;PGN140449;;C61029CCF7BP79E;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR + SOFTWARE  (SOLUCION DE SEGURIDAD);PGN140450;PGN140450;;C61029FDBPCJXCB;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR TELEXTORAGE S.A.;PGN086592;PGN086592;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SERVIDOR XEON 1.5GB;PGN054381;PGN054381;;;AVENIDA DE MAYO 760 - CABA - CABA;256 - SGA - Dirección de Gestión y Administración Financiera - Patrimonio
4.3.6 - Equipo para Computación                           ;SERVIDOR XEON 1.5GB;PGN054379;PGN054379;;;AVENIDA DE MAYO 760 - CABA - CABA;256 - SGA - Dirección de Gestión y Administración Financiera - Patrimonio
4.3.6 - Equipo para Computación                           ;SERVIDOR XEON 1GB;PGN054378;PGN054378;;;AVENIDA DE MAYO 760 - CABA - CABA;256 - SGA - Dirección de Gestión y Administración Financiera - Patrimonio
4.3.6 - Equipo para Computación                           ;SERVIDOR XEON 1GB;PGN054377;PGN054377;;;AVENIDA DE MAYO 760 - CABA - CABA;256 - SGA - Dirección de Gestión y Administración Financiera - Patrimonio
4.3.6 - Equipo para Computación                           ;STORAGE DELL DD3300;PGN00167676;PGN00167676;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 120TB;PGN00167688;PGN00167688;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 120TB;PGN00167689;PGN00167689;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 120TB;PGN00167690;PGN00167690;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 120TB;PGN00167691;PGN00167691;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 120TB;PGN00167692;PGN00167692;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 120TB;PGN00167693;PGN00167693;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 60TB;PGN00167677;PGN00167677;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 60TB;PGN00167678;PGN00167678;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 60TB;PGN00167679;PGN00167679;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON A200 - 60TB;PGN00167680;PGN00167680;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON CHASSIS;PGN00167685;PGN00167685;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
